,image_x1_path,image_x1_filename,image_x1_dim,image_x2_path,image_x2_filename,image_x2_dim,image_x4_path,image_x4_filename,image_x4_dim,image_x8_path,image_x8_filename,image_x8_dim,image_x16_path,image_x16_filename,image_x16_dim
1205,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1474982934674091972x1.png,images_rig_cam5_1474982934674091972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1474982934674091972x2.png,images_rig_cam5_1474982934674091972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1474982934674091972x4.png,images_rig_cam5_1474982934674091972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1474982934674091972x8.png,images_rig_cam5_1474982934674091972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1474982934674091972x16.png,images_rig_cam5_1474982934674091972x16.png,512x512
875,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982929144491972x1.png,images_rig_cam4_1474982929144491972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982929144491972x2.png,images_rig_cam4_1474982929144491972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982929144491972x4.png,images_rig_cam4_1474982929144491972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982929144491972x8.png,images_rig_cam4_1474982929144491972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982929144491972x16.png,images_rig_cam4_1474982929144491972x16.png,512x512
1304,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477833685469163598x1.png,images_rig_cam4_1477833685469163598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477833685469163598x2.png,images_rig_cam4_1477833685469163598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477833685469163598x4.png,images_rig_cam4_1477833685469163598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477833685469163598x8.png,images_rig_cam4_1477833685469163598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477833685469163598x16.png,images_rig_cam4_1477833685469163598x16.png,512x512
1093,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1474982926269099972x1.png,images_rig_cam5_1474982926269099972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1474982926269099972x2.png,images_rig_cam5_1474982926269099972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1474982926269099972x4.png,images_rig_cam5_1474982926269099972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1474982926269099972x8.png,images_rig_cam5_1474982926269099972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1474982926269099972x16.png,images_rig_cam5_1474982926269099972x16.png,512x512
1155,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1474982930840235972x1.png,images_rig_cam5_1474982930840235972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1474982930840235972x2.png,images_rig_cam5_1474982930840235972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1474982930840235972x4.png,images_rig_cam5_1474982930840235972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1474982930840235972x8.png,images_rig_cam5_1474982930840235972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1474982930840235972x16.png,images_rig_cam5_1474982930840235972x16.png,512x512
1316,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477833686353899598x1.png,images_rig_cam4_1477833686353899598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477833686353899598x2.png,images_rig_cam4_1477833686353899598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477833686353899598x4.png,images_rig_cam4_1477833686353899598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477833686353899598x8.png,images_rig_cam4_1477833686353899598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477833686353899598x16.png,images_rig_cam4_1477833686353899598x16.png,512x512
1896,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477838507002481559x1.png,images_rig_cam4_1477838507002481559x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477838507002481559x2.png,images_rig_cam4_1477838507002481559x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477838507002481559x4.png,images_rig_cam4_1477838507002481559x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477838507002481559x8.png,images_rig_cam4_1477838507002481559x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477838507002481559x16.png,images_rig_cam4_1477838507002481559x16.png,512x512
499,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975188995442738x1.png,images_rig_cam4_1474975188995442738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975188995442738x2.png,images_rig_cam4_1474975188995442738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975188995442738x4.png,images_rig_cam4_1474975188995442738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975188995442738x8.png,images_rig_cam4_1474975188995442738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975188995442738x16.png,images_rig_cam4_1474975188995442738x16.png,512x512
338,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477843924559015523x1.png,images_rig_cam5_1477843924559015523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477843924559015523x2.png,images_rig_cam5_1477843924559015523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477843924559015523x4.png,images_rig_cam5_1477843924559015523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477843924559015523x8.png,images_rig_cam5_1477843924559015523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477843924559015523x16.png,images_rig_cam5_1477843924559015523x16.png,512x512
1188,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1474982933346987972x1.png,images_rig_cam5_1474982933346987972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1474982933346987972x2.png,images_rig_cam5_1474982933346987972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1474982933346987972x4.png,images_rig_cam5_1474982933346987972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1474982933346987972x8.png,images_rig_cam5_1474982933346987972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1474982933346987972x16.png,images_rig_cam5_1474982933346987972x16.png,512x512
28,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477843919176871523x1.png,images_rig_cam4_1477843919176871523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477843919176871523x2.png,images_rig_cam4_1477843919176871523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477843919176871523x4.png,images_rig_cam4_1477843919176871523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477843919176871523x8.png,images_rig_cam4_1477843919176871523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477843919176871523x16.png,images_rig_cam4_1477843919176871523x16.png,512x512
1217,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1474982935558827972x1.png,images_rig_cam5_1474982935558827972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1474982935558827972x2.png,images_rig_cam5_1474982935558827972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1474982935558827972x4.png,images_rig_cam5_1474982935558827972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1474982935558827972x8.png,images_rig_cam5_1474982935558827972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1474982935558827972x16.png,images_rig_cam5_1474982935558827972x16.png,512x512
1278,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1474982940056235972x1.png,images_rig_cam5_1474982940056235972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1474982940056235972x2.png,images_rig_cam5_1474982940056235972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1474982940056235972x4.png,images_rig_cam5_1474982940056235972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1474982940056235972x8.png,images_rig_cam5_1474982940056235972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1474982940056235972x16.png,images_rig_cam5_1474982940056235972x16.png,512x512
1764,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477833701689323598x1.png,images_rig_cam5_1477833701689323598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477833701689323598x2.png,images_rig_cam5_1477833701689323598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477833701689323598x4.png,images_rig_cam5_1477833701689323598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477833701689323598x8.png,images_rig_cam5_1477833701689323598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477833701689323598x16.png,images_rig_cam5_1477833701689323598x16.png,512x512
945,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982934452907972x1.png,images_rig_cam4_1474982934452907972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982934452907972x2.png,images_rig_cam4_1474982934452907972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982934452907972x4.png,images_rig_cam4_1474982934452907972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982934452907972x8.png,images_rig_cam4_1474982934452907972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982934452907972x16.png,images_rig_cam4_1474982934452907972x16.png,512x512
169,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477843929572519523x1.png,images_rig_cam4_1477843929572519523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477843929572519523x2.png,images_rig_cam4_1477843929572519523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477843929572519523x4.png,images_rig_cam4_1477843929572519523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477843929572519523x8.png,images_rig_cam4_1477843929572519523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477843929572519523x16.png,images_rig_cam4_1477843929572519523x16.png,512x512
1357,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477833689376747598x1.png,images_rig_cam4_1477833689376747598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477833689376747598x2.png,images_rig_cam4_1477833689376747598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477833689376747598x4.png,images_rig_cam4_1477833689376747598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477833689376747598x8.png,images_rig_cam4_1477833689376747598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477833689376747598x16.png,images_rig_cam4_1477833689376747598x16.png,512x512
1197,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1474982934084267972x1.png,images_rig_cam5_1474982934084267972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1474982934084267972x2.png,images_rig_cam5_1474982934084267972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1474982934084267972x4.png,images_rig_cam5_1474982934084267972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1474982934084267972x8.png,images_rig_cam5_1474982934084267972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1474982934084267972x16.png,images_rig_cam5_1474982934084267972x16.png,512x512
1253,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1474982938213035972x1.png,images_rig_cam5_1474982938213035972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1474982938213035972x2.png,images_rig_cam5_1474982938213035972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1474982938213035972x4.png,images_rig_cam5_1474982938213035972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1474982938213035972x8.png,images_rig_cam5_1474982938213035972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1474982938213035972x16.png,images_rig_cam5_1474982938213035972x16.png,512x512
912,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982931872427972x1.png,images_rig_cam4_1474982931872427972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982931872427972x2.png,images_rig_cam4_1474982931872427972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982931872427972x4.png,images_rig_cam4_1474982931872427972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982931872427972x8.png,images_rig_cam4_1474982931872427972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982931872427972x16.png,images_rig_cam4_1474982931872427972x16.png,512x512
491,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975188405618738x1.png,images_rig_cam4_1474975188405618738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975188405618738x2.png,images_rig_cam4_1474975188405618738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975188405618738x4.png,images_rig_cam4_1474975188405618738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975188405618738x8.png,images_rig_cam4_1474975188405618738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975188405618738x16.png,images_rig_cam4_1474975188405618738x16.png,512x512
953,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982935042731972x1.png,images_rig_cam4_1474982935042731972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982935042731972x2.png,images_rig_cam4_1474982935042731972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982935042731972x4.png,images_rig_cam4_1474982935042731972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982935042731972x8.png,images_rig_cam4_1474982935042731972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982935042731972x16.png,images_rig_cam4_1474982935042731972x16.png,512x512
1097,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1474982926564011972x1.png,images_rig_cam5_1474982926564011972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1474982926564011972x2.png,images_rig_cam5_1474982926564011972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1474982926564011972x4.png,images_rig_cam5_1474982926564011972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1474982926564011972x8.png,images_rig_cam5_1474982926564011972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1474982926564011972x16.png,images_rig_cam5_1474982926564011972x16.png,512x512
1032,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982940867243972x1.png,images_rig_cam4_1474982940867243972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982940867243972x2.png,images_rig_cam4_1474982940867243972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982940867243972x4.png,images_rig_cam4_1474982940867243972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982940867243972x8.png,images_rig_cam4_1474982940867243972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982940867243972x16.png,images_rig_cam4_1474982940867243972x16.png,512x512
587,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975195483506738x1.png,images_rig_cam4_1474975195483506738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975195483506738x2.png,images_rig_cam4_1474975195483506738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975195483506738x4.png,images_rig_cam4_1474975195483506738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975195483506738x8.png,images_rig_cam4_1474975195483506738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975195483506738x16.png,images_rig_cam4_1474975195483506738x16.png,512x512
750,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975207574898738x1.png,images_rig_cam4_1474975207574898738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975207574898738x2.png,images_rig_cam4_1474975207574898738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975207574898738x4.png,images_rig_cam4_1474975207574898738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975207574898738x8.png,images_rig_cam4_1474975207574898738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975207574898738x16.png,images_rig_cam4_1474975207574898738x16.png,512x512
657,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975200718194738x1.png,images_rig_cam4_1474975200718194738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975200718194738x2.png,images_rig_cam4_1474975200718194738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975200718194738x4.png,images_rig_cam4_1474975200718194738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975200718194738x8.png,images_rig_cam4_1474975200718194738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975200718194738x16.png,images_rig_cam4_1474975200718194738x16.png,512x512
234,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477843934364839523x1.png,images_rig_cam4_1477843934364839523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477843934364839523x2.png,images_rig_cam4_1477843934364839523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477843934364839523x4.png,images_rig_cam4_1477843934364839523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477843934364839523x8.png,images_rig_cam4_1477843934364839523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477843934364839523x16.png,images_rig_cam4_1477843934364839523x16.png,512x512
732,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975206247794738x1.png,images_rig_cam4_1474975206247794738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975206247794738x2.png,images_rig_cam4_1474975206247794738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975206247794738x4.png,images_rig_cam4_1474975206247794738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975206247794738x8.png,images_rig_cam4_1474975206247794738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975206247794738x16.png,images_rig_cam4_1474975206247794738x16.png,512x512
1926,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477838509214321559x1.png,images_rig_cam4_1477838509214321559x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477838509214321559x2.png,images_rig_cam4_1477838509214321559x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477838509214321559x4.png,images_rig_cam4_1477838509214321559x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477838509214321559x8.png,images_rig_cam4_1477838509214321559x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477838509214321559x16.png,images_rig_cam4_1477838509214321559x16.png,512x512
1582,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477833688270827598x1.png,images_rig_cam5_1477833688270827598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477833688270827598x2.png,images_rig_cam5_1477833688270827598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477833688270827598x4.png,images_rig_cam5_1477833688270827598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477833688270827598x8.png,images_rig_cam5_1477833688270827598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477833688270827598x16.png,images_rig_cam5_1477833688270827598x16.png,512x512
1156,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1474982930913963972x1.png,images_rig_cam5_1474982930913963972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1474982930913963972x2.png,images_rig_cam5_1474982930913963972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1474982930913963972x4.png,images_rig_cam5_1474982930913963972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1474982930913963972x8.png,images_rig_cam5_1474982930913963972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1474982930913963972x16.png,images_rig_cam5_1474982930913963972x16.png,512x512
1422,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477833694169067598x1.png,images_rig_cam4_1477833694169067598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477833694169067598x2.png,images_rig_cam4_1477833694169067598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477833694169067598x4.png,images_rig_cam4_1477833694169067598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477833694169067598x8.png,images_rig_cam4_1477833694169067598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477833694169067598x16.png,images_rig_cam4_1477833694169067598x16.png,512x512
1474,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477833698002923598x1.png,images_rig_cam4_1477833698002923598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477833698002923598x2.png,images_rig_cam4_1477833698002923598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477833698002923598x4.png,images_rig_cam4_1477833698002923598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477833698002923598x8.png,images_rig_cam4_1477833698002923598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477833698002923598x16.png,images_rig_cam4_1477833698002923598x16.png,512x512
1578,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477833687975915598x1.png,images_rig_cam5_1477833687975915598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477833687975915598x2.png,images_rig_cam5_1477833687975915598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477833687975915598x4.png,images_rig_cam5_1477833687975915598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477833687975915598x8.png,images_rig_cam5_1477833687975915598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477833687975915598x16.png,images_rig_cam5_1477833687975915598x16.png,512x512
